Created,ID,Applicant,Job title,Stage type,Stage name,Reject reason,Rejected at,Hired at,Referring site
2023-11-27T05:49:32.398Z,73463331,CHARLIE SMITH,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-27T15:17:13.963Z,,Indeed Direct Apply
2023-11-27T07:57:53.621Z,73468247,BOB DAVIS,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-27T15:11:02.285Z,,ZipRecruiter United States
2023-11-27T13:57:58.855Z,73509551,ETHAN JONES,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-27T15:06:31.385Z,,ZipRecruiter United States
2023-11-27T15:33:36.313Z,73521571,GRACE DAVIS,Dental Office Manager - Bilingual,screening,Pending Response For Candidate,Never Responded,2023-12-08T19:52:19.969Z,,Indeed Direct Apply
2023-11-27T16:55:59.091Z,73531558,EMMA MILLER,Dental Patient Care & Finance Manager - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:35:56.402Z,,Indeed Direct Apply
2023-11-27T18:25:13.037Z,73539936,ALICE SMITH,Dental Office Manager - Bilingual,inbox,Inbox,Lacking relevant experience,2023-11-27T19:00:09.142Z,,Indeed Direct Apply
2023-11-27T18:41:08.329Z,73541288,JOHN SMITH,Dental Office Manager - Bilingual,screening,Pending Response For Candidate,Never Responded,2023-12-08T19:52:12.475Z,,ZipRecruiter United States
2023-11-27T19:16:58.983Z,73544323,GRACE JONES,Dental Receptionist With Medical Experience Background - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-11-30T15:17:14.593Z,,Indeed Direct Apply
2023-11-27T19:57:02.924Z,73547769,CHARLIE JOHNSON,Dental Receptionist With Medical Experience Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:35:01.720Z,,
2023-11-27T21:58:34.592Z,73556844,BOB WILLIAMS,Dental Office Manager - Bilingual,inbox,Inbox,Lacking relevant experience,2023-11-28T17:52:27.319Z,,Indeed Direct Apply
2023-11-27T22:01:30.994Z,73557054,JANE WILLIAMS,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-11-29T14:06:26.928Z,,Indeed Direct Apply
2023-11-28T00:28:58.864Z,73564254,DIANA SMITH,Dental Office Manager - Bilingual,inbox,Inbox,Not Living In NYC,2023-11-28T17:57:25.870Z,,Indeed Direct Apply
2023-11-28T00:56:26.812Z,73565125,GRACE WILSON,Dental Office Manager - Bilingual,inbox,Inbox,Lacking relevant experience,2023-11-28T17:53:26.830Z,,Indeed Direct Apply
2023-11-28T01:04:09.554Z,73565368,JANE DAVIS,Chairside Dental Assistant - Brooklyn Based,interview,Invite To Working InterviewÂ ,,,,Indeed Direct Apply
2023-11-28T02:12:02.189Z,73567090,BOB MILLER,Pediatric Dental Assistant,inbox,Inbox,Lacking relevant experience,2023-11-28T18:20:28.816Z,,Indeed Direct Apply
2023-11-28T02:56:19.627Z,73568036,CHARLIE JONES,Dental Receptionist With Medical Experience Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-28T18:15:02.386Z,,Indeed Direct Apply
2023-11-28T03:01:18.356Z,73568133,GRACE MILLER,Foreign Trained Dentist as Dental Assistant,screening,Pending Feeback From Field,Not Eligible To Work In The US,2023-12-01T18:45:36.392Z,,ZipRecruiter United States
2023-11-28T03:56:50.894Z,73569245,EMMA WILSON,Dental Patient Care & Finance Manager - Brooklyn Based,screening,Pending Response From Candidate,Role not a fit,2023-12-11T19:15:18.796Z,,
2023-11-28T04:01:09.869Z,73569344,GRACE MOORE,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-28T18:07:40.311Z,,Indeed Direct Apply
2023-11-28T04:08:30.069Z,73569501,JOHN WILLIAMS,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-28T18:13:00.575Z,,ZipRecruiter United States
2023-11-28T04:12:06.232Z,73569585,JANE MOORE,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-11-28T17:38:53.575Z,,Indeed Direct Apply
2023-11-28T13:51:49.200Z,73624221,ALICE SMITH,Asistente Dental En el SillÃ³n - Con base en Queens,screening,Pending Response From Candidate,Never Responded,2023-12-11T19:21:27.681Z,,Indeed Direct Apply
2023-11-28T14:14:34.471Z,73627053,CHARLIE WILSON,Pediatric Dental Assistant,inbox,Inbox,Lacking relevant experience,2023-11-28T18:21:02.287Z,,Indeed Direct Apply
2023-11-28T15:06:09.293Z,73633587,DIANA JONES,Asistente Dental En el SillÃ³n - Con base en Queens,screening,Pending Feedback From Field,Lacking relevant experience,2023-12-01T17:51:11.615Z,,Indeed Direct Apply
2023-11-28T16:04:08.982Z,73640866,JOHN JOHNSON,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-28T18:11:43.165Z,,Indeed Direct Apply
2023-11-28T16:54:22.887Z,73646626,ETHAN MOORE,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-11-28T18:25:10.797Z,,ZipRecruiter United States
2023-11-28T19:15:15.112Z,73660036,CHARLIE WILLIAMS,Chairside Dental Assistant - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-28T19:55:43.502Z,,Indeed Direct Apply
2023-11-28T19:51:46.724Z,73663287,JANE BROWN,Dental Receptionist With Medical Experience Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:33:52.614Z,,Indeed Direct Apply
2023-11-28T20:05:09.977Z,73664412,GRACE JONES,Dental Office Manager - Bilingual,inbox,Inbox,Failed Zoom interview,2023-11-29T14:09:37.101Z,,Indeed Direct Apply
2023-11-28T20:08:13.087Z,73664673,JANE JOHNSON,Dental Office Manager,inbox,Inbox,Failed Zoom interview,2023-11-29T14:05:15.496Z,,Indeed Direct Apply
2023-11-28T22:47:13.803Z,73676818,JOHN WILSON,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:13:02.723Z,,Indeed Direct Apply
2023-11-28T22:58:37.856Z,73677468,DIANA TAYLOR,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-11-29T14:36:26.666Z,,ZipRecruiter United States
2023-11-28T23:58:02.315Z,73680311,JOHN BROWN,Dental Office Manager - Bilingual,inbox,Inbox,Lacking relevant experience,2023-11-29T14:10:59.522Z,,Indeed Direct Apply
2023-11-29T01:59:32.261Z,73683903,EMMA MILLER,Dental Patient Care & Finance Manager - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:35:12.826Z,,Indeed Direct Apply
2023-11-29T02:02:32.127Z,73683971,FRANK BROWN,Dental Office Manager,screening,Pending Response From Candidate,Never Responded,2023-12-07T13:57:52.124Z,,Indeed Direct Apply
2023-11-29T02:53:58.041Z,73685225,JANE JONES,Dental Receptionist With Medical Experience Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:32:03.679Z,,Indeed Direct Apply
2023-11-29T06:06:56.058Z,73689465,BOB DAVIS,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:14:17.232Z,,Indeed Direct Apply
2023-11-29T06:13:08.209Z,73689655,ETHAN WILSON,Dental Receptionist With Medical Experience Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-29T14:30:11.628Z,,Indeed Direct Apply
2023-11-29T15:58:14.283Z,73751007,JOHN WILLIAMS,Dental Office Manager,screening,Pending Response From Candidate,Pipeline,2023-12-13T19:34:16.875Z,,Indeed Direct Apply
2023-11-29T16:51:31.199Z,73757302,ETHAN JONES,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-11-30T15:22:26.879Z,,ZipRecruiter United States
2023-11-29T16:52:42.078Z,73757456,JOHN WILLIAMS,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Not Living In NYC,2023-11-30T00:28:07.381Z,,ZipRecruiter United States
2023-11-29T17:29:17.869Z,73761161,ALICE BROWN,Pediatric Dental Assistant,inbox,Inbox,Lacking relevant experience,2023-11-30T15:21:42.363Z,,ZipRecruiter United States
2023-11-29T17:37:02.484Z,73761931,ETHAN JONES,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-11-30T00:28:45.578Z,,ZipRecruiter United States
2023-11-29T18:59:01.570Z,73769346,ETHAN WILLIAMS,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-11-30T15:13:43.285Z,,Indeed Direct Apply
2023-11-29T23:37:42.587Z,73789867,JANE DAVIS,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-11-30T15:23:05.987Z,,ZipRecruiter United States
2023-11-30T00:41:07.075Z,73792416,ETHAN JONES,Dental Receptionist With Medical Experience Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-30T15:16:32.274Z,,ZipRecruiter United States
2023-11-30T02:05:30.067Z,73794828,ALICE WILSON,Dental Patient Relations Specialist,inbox,Inbox,Lacking relevant experience,2023-11-30T15:24:17.838Z,,ZipRecruiter United States
2023-11-30T02:27:33.257Z,73795392,CHARLIE BROWN,Chairside Dental Assistant - Queens Based,inbox,Inbox,Lacking relevant experience,2023-11-30T15:17:55.153Z,,Indeed Direct Apply
2023-11-30T04:26:19.640Z,73797931,CHARLIE BROWN,Chairside Dental Assistant - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-12-11T18:04:19.417Z,,Indeed Direct Apply
2023-11-30T08:29:08.455Z,73809561,JANE WILSON,Chairside Dental Assistant - Queens Based,screening,Pending Response From Candidate,Lacking relevant experience,2023-12-07T13:43:11.340Z,,ZipRecruiter United States
2023-11-30T14:26:58.082Z,73852568,FRANK SMITH,Dental Billing Team Leader,inbox,Inbox,Rejected - Archived Job Post,2023-11-30T15:23:31.595Z,,ZipRecruiter United States
2023-11-30T14:29:19.398Z,73852838,ETHAN BROWN,Pediatric Dental Assistant,interview,Invite For Screening Interview,No Show,2023-12-11T18:03:25.790Z,,
2023-11-30T22:27:36.870Z,73898786,GRACE JOHNSON,Dental Receptionist with Medical Experience Background - Brooklyn Based,screening,Pending Response From Candidate,Failed Zoom interview,2023-12-05T16:51:12.553Z,,Indeed Direct Apply
2023-12-01T03:06:10.689Z,73908005,DIANA DAVIS,Pediatric Dental Assistant,screening,Pending Response From Candidate,Never Responded,2023-12-11T18:02:35.254Z,,Indeed Direct Apply
2023-12-01T07:57:13.359Z,73915825,DIANA DAVIS,Dental Receptionist with Medical Experience Background - Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-12-01T13:56:54.057Z,,Indeed Direct Apply
2023-12-01T17:23:39.184Z,73966983,DIANA WILLIAMS,Dental Office Manager,screening,Pending Response From Candidate,Lacking relevant experience,2023-12-07T13:58:51.497Z,,ZipRecruiter United States
2023-12-01T21:30:48.173Z,73981400,ETHAN JOHNSON,Dental Receptionist With Medical Background -Brooklyn Based,screening,Pending Response From Candidate,Dr. Weiss Rejected,2023-12-06T12:06:09.596Z,,talent.com
2023-12-02T00:43:18.957Z,73988192,FRANK MILLER,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-12-03T00:25:55.817Z,,ZipRecruiter United States
2023-12-02T01:49:22.422Z,73989469,DIANA JOHNSON,Chairside Dental Assistant - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-12-12T19:58:30.678Z,,Indeed Direct Apply
2023-12-02T05:44:33.859Z,73992774,EMMA JOHNSON,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-12-03T00:00:10.780Z,,Indeed Direct Apply
2023-12-02T05:49:37.317Z,73992865,EMMA MOORE,Dental Receptionist With Medical Background -Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-12-03T00:10:01.419Z,,Indeed Direct Apply
2023-12-02T05:52:42.697Z,73992904,EMMA MILLER,Dental Receptionist With Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-12-03T00:17:44.981Z,,Indeed Direct Apply
2023-12-02T05:54:18.332Z,73992942,DIANA JONES,Dental Receptionist With Medical Background -Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-12-03T00:07:54.435Z,,Indeed Direct Apply
2023-12-02T05:55:36.535Z,73992972,ETHAN SMITH,Dental Receptionist With Medical Background - Queens Based,interview,Invite To Working InterviewÂ ,,,,Indeed Direct Apply
2023-12-02T09:38:49.264Z,73998254,DIANA DAVIS,Dental Receptionist With Medical Background - Queens Based,screening,Pending Feedback From Field,Failed Zoom interview,2023-12-07T17:38:25.704Z,,Indeed Direct Apply
2023-12-02T10:06:52.362Z,73999321,ETHAN TAYLOR,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-12-02T23:58:06.025Z,,Indeed Direct Apply
2023-12-02T11:44:15.854Z,74003473,DIANA SMITH,Asistente Dental En el SillÃ³n - Con base en Queens,inbox,Inbox,Lacking relevant experience,2023-12-02T23:51:50.338Z,,Indeed Direct Apply
2023-12-02T12:00:40.903Z,74004256,JANE JONES,Dental Receptionist With Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-12-03T00:15:51.471Z,,Indeed Direct Apply
2023-12-02T12:06:37.059Z,74004504,EMMA BROWN,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-12-02T23:56:23.298Z,,Indeed Direct Apply
2023-12-02T13:19:37.218Z,74007820,CHARLIE WILSON,Pediatric Dental Assistant,screening,Pending Response From Candidate,Never Responded,2023-12-13T11:39:38.277Z,,Indeed Direct Apply
2023-12-02T13:49:09.515Z,74009054,BOB JONES,Dental Receptionist With Medical Background - Queens Based,interview,Invite To Screening Interview,,,,Indeed Direct Apply
2023-12-02T17:29:26.837Z,74019408,FRANK WILLIAMS,Dental Receptionist With Medical Background -Brooklyn Based,interview,Invite To Screening Interview,,,,Indeed Direct Apply
2023-12-02T17:57:05.873Z,74020629,ETHAN JOHNSON,Dental Patient Care & Finance Manager- Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-12-03T00:19:07.588Z,,Indeed Direct Apply
2023-12-02T18:02:02.541Z,74020855,FRANK WILLIAMS,Pediatric Dental Assistant,screening,Pending Response From Candidate,Never Responded,2023-12-12T20:03:55.748Z,,Indeed Direct Apply
2023-12-02T18:07:11.613Z,74021046,DIANA JOHNSON,Pediatric Dental Assistant,inbox,Inbox,Lacking relevant experience,2023-12-03T00:22:46.813Z,,Indeed Direct Apply
2023-12-02T18:30:14.431Z,74021969,JOHN WILSON,General Dentist - Weekends Required,offer,Resume sent to Dr. Weiss,Dr. Weiss Rejected,2023-12-07T15:26:28.048Z,,Indeed Direct Apply
2023-12-02T19:15:36.912Z,74023785,JANE MILLER,General Dentist - Weekends Required,inbox,Inbox,Dr. Weiss Rejected,2023-12-02T23:49:49.791Z,,Indeed Direct Apply
2023-12-02T19:28:55.014Z,74024333,ALICE MILLER,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-12-03T00:24:50.369Z,,ZipRecruiter United States
2023-12-02T20:02:04.011Z,74025644,EMMA MOORE,Dental Receptionist With Medical Background - Queens Based,screening,Pending Feedback From Field,,,,Indeed Direct Apply
2023-12-02T20:58:12.967Z,74027755,EMMA WILLIAMS,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-12-02T23:53:15.803Z,,
2023-12-02T20:59:37.307Z,74027816,DIANA WILLIAMS,Regional Field Operations Manager,inbox,Inbox,Lacking relevant experience,2023-12-02T23:52:47.590Z,,
2023-12-02T22:41:19.127Z,74031177,BOB JOHNSON,Dental Receptionist With Medical Background - Queens Based,inbox,Inbox,Lacking relevant experience,2023-12-03T00:13:37.732Z,,Indeed Direct Apply
2023-12-02T22:42:32.994Z,74031220,DIANA MILLER,Dental Office Manager,inbox,Inbox,Resume Incomplete,2023-12-02T23:54:57.876Z,,Indeed Direct Apply
2023-12-02T23:13:17.877Z,74032089,JOHN JOHNSON,Dental Receptionist With Medical Background -Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-12-03T00:01:12.259Z,,Indeed Direct Apply
2023-12-02T23:18:47.052Z,74032225,EMMA JOHNSON,Pediatric Dental Assistant,interview,Invite For Screening Interview,Failed Working Interview,2023-12-08T11:44:05.455Z,,Indeed Direct Apply
2023-12-02T23:38:15.890Z,74032710,GRACE MOORE,General Dentist - Weekends Required,offer,Resume sent to Dr. Weiss,Dr. Weiss Rejected,2023-12-07T15:25:54.868Z,,Indeed Direct Apply
2023-12-03T00:48:08.978Z,74034165,GRACE WILLIAMS,Pediatric Dental Assistant,screening,Pending Response From Candidate,Commute & location,2023-12-05T14:08:21.875Z,,Indeed Direct Apply
2023-12-03T01:44:35.718Z,74035130,JANE BROWN,Asistente Dental En el SillÃ³n - Con base en Queens,screening,Pending Feedback From Field,Never Responded,2023-12-11T19:23:07.335Z,,Indeed Direct Apply
2023-12-03T02:01:54.649Z,74035347,BOB MILLER,Dental Receptionist With Medical Background -Brooklyn Based,screening,Pending Response From Candidate,Dr. Weiss Rejected,2023-12-06T12:05:17.715Z,,
2023-12-03T02:03:09.178Z,74035364,JOHN WILLIAMS,Pediatric Dental Assistant,interview,Invite For Screening Interview,No Show,2023-12-07T17:22:58.798Z,,Indeed Direct Apply
2023-12-03T02:16:38.010Z,74035552,ALICE DAVIS,Pediatric Dental Assistant,inbox,Inbox,Resume Incomplete,2023-12-04T11:38:39.408Z,,Indeed Direct Apply
2023-12-03T02:23:12.203Z,74035622,CHARLIE SMITH,Dental Receptionist With Medical Background -Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-12-04T11:31:33.643Z,,Indeed Direct Apply
2023-12-03T03:01:47.811Z,74036129,BOB DAVIS,Chairside Dental Assistant - Brooklyn,interview,Invite To Screening InterviewÂ ,Never Responded,2023-12-12T20:02:27.410Z,,Indeed Direct Apply
2023-12-03T03:05:18.053Z,74036172,JANE WILLIAMS,Dental Receptionist With Medical Background -Brooklyn Based,inbox,Inbox,Lacking relevant experience,2023-12-04T11:30:21.648Z,,Indeed Direct Apply
2023-12-03T04:40:28.698Z,74037272,DIANA SMITH,Dental Receptionist With Medical Background -Brooklyn Based,interview,Invite To Screening Interview,No Show,2023-12-11T17:59:01.215Z,,Indeed Direct Apply
2023-12-03T04:48:38.169Z,74037375,JANE SMITH,Dental Receptionist With Medical Background - Queens Based,screening,Pending Response From Candidate,Never Responded,2023-12-11T17:58:28.991Z,,Indeed Direct Apply
2023-12-03T05:01:17.588Z,74037505,DIANA MILLER,Dental Office Manager,inbox,Inbox,Lacking relevant experience,2023-12-04T11:20:50.661Z,,Indeed Direct Apply
2023-12-03T05:17:45.425Z,74037699,JANE MILLER,Dental Billing Team Leader,inbox,Inbox,Not Living In NYC,2023-12-04T11:39:24.880Z,,ZipRecruiter United States
2023-12-03T19:31:39.443Z,74070317,GRACE TAYLOR,General Dentist - Weekends Required,offer,Resume sent to Dr. Weiss,,,,Indeed Direct Apply
2023-12-03T20:38:52.252Z,74074183,EMMA JONES,Chairside Dental Assistant - Queens Based,inbox,Inbox,Lacking relevant experience,2023-12-04T11:24:14.942Z,,Indeed Direct Apply
2023-12-03T21:01:42.355Z,74075468,ETHAN WILLIAMS,Dental Receptionist With Medical Background - Queens Based,inbox,Inbox,Failed Zoom interview,2023-12-04T11:32:56.503Z,,Indeed Direct Apply
2023-12-03T21:05:30.929Z,74075679,EMMA WILLIAMS,Dental Patient Relations Specialist,screening,Pending Response - Candidate,Lacking relevant experience,2023-12-11T19:22:41.080Z,,ZipRecruiter United States
2023-12-03T21:12:29.035Z,74076088,JANE MILLER,Dental Office Manager,screening,Pending Feedback From Field,Lacking relevant experience,2023-12-07T17:27:17.095Z,,Indeed Direct Apply
